product_id,category,weight,fulfillment_type,price,popularity,weather_exposure,avg_days_to_ship,sales
BF815,3,34.32,1,295.41,0.4847,8,6,52443.73
BF878,6,0.89,0,43.84,0.1647,4,3,9495.59
BF952,6,0.52,1,43.29,0.1352,5,4,7986.11
BG035,1,31.98,1,540.17,0.5514,6,5,44303.81
BG106,3,25.38,1,294.97,0.0397,2,7,6206.17
BG136,3,23.0,1,445.18,0.1654,24,7,44629.58
BG195,2,56.78,1,512.1,0.1695,2,6,39497.76
BG240,1,27.04,1,304.82,0.3882,5,5,95828.03
BG327,3,55.56,1,395.09,0.0531,5,6,6097.61
BG506,1,62.2,1,581.96,0.0613,9,7,15524.64
BG547,2,143.34,1,572.43,0.2885,20,10,57647.69
BG551,6,1.15,1,47.38,0.3613,1,4,24585.09
BG580,1,22.28,1,500.07,0.0858,7,6,18396.25
BG621,6,0.35,1,55.09,0.2146,4,4,17821.7
BG848,3,25.44,1,397.29,0.3326,23,7,15596.75
BH096,1,69.84,1,405.44,0.1119,1,6,8361.34
BH190,2,59.43,1,528.93,0.3262,5,5,96964.94
BH270,3,83.14,1,346.41,0.4009,5,6,48499.31
BH316,6,1.28,1,42.01,0.1782,1,4,5297.72
BH334,1,200.5,1,695.71,0.0902,0,9,8385.27
BH761,1,96.61,1,533.52,0.0465,3,7,23072.44
BH773,2,17.69,0,470.82,0.3202,17,5,23426.02
BH989,2,54.58,1,426.96,0.0643,4,5,31514.04
BI121,1,12.0,1,673.87,0.082,0,4,24905.68
BI235,2,69.4,1,432.8,0.2328,13,6,16920.49
BI263,1,92.11,0,667.84,0.2727,7,5,23928.15
BI427,2,26.2,1,359.25,0.1071,22,6,37230.29
BI451,4,29.3,1,235.35,0.1382,1,4,13345.83
BI682,3,11.91,1,375.36,0.5294,30,7,15793.67
BI797,1,67.92,1,701.77,0.0087,0,6,19023.71
BI851,6,2.17,1,50.21,0.0951,6,5,4960.26
BI903,2,38.62,1,390.18,0.2197,23,7,46961.66
BI998,5,42.93,1,267.72,0.424,2,6,19748.32
BJ125,2,29.92,1,328.93,0.0889,6,5,31951.03
BJ212,1,78.48,1,595.07,0.0418,5,7,15402.8
BJ235,1,56.11,1,402.58,0.0251,4,6,7018.87
BJ246,5,62.29,0,234.57,0.2664,4,4,46821.51
BJ265,4,33.45,1,233.06,0.0108,3,5,14261.42
BJ325,1,138.85,0,710.14,0.188,2,7,23187.95
BJ455,4,21.29,1,331.43,0.151,1,6,28693.28
BJ727,4,13.63,1,175.65,0.0457,16,6,9569.72
BJ729,4,27.93,1,367.19,0.1647,3,4,40930.76
BJ744,2,27.16,1,355.84,0.0161,4,4,23299.01
BJ755,3,22.24,0,276.03,0.0018,5,4,8004.96
BJ791,1,18.97,1,433.57,0.143,0,4,60878.77
BJ843,5,18.08,1,157.38,0.1546,30,7,20949.17
BJ882,2,45.5,1,563.32,0.1076,9,6,7457.61
BK025,2,20.33,0,388.55,0.1638,26,5,15807.04
BK330,1,16.46,1,489.66,0.1631,6,5,24502.31
BK362,2,78.05,0,503.55,0.3077,25,7,65525.13
BK381,1,65.27,0,652.99,0.0999,4,4,17059.13
BK430,6,0.43,1,34.11,0.1096,17,5,32619.9
BK503,2,73.97,1,424.36,0.5809,1,6,94408.61
BK606,1,83.14,1,602.69,0.1345,2,6,30469.95
BK941,3,13.73,0,348.73,0.0462,3,2,24128.68
BL005,2,55.25,1,545.64,0.3631,3,4,48423.16
BL034,3,16.24,0,400.77,0.2783,0,3,31964.18
BL133,2,48.71,1,459.66,0.2569,3,4,13373.38
BL184,2,16.16,1,383.83,0.0003,11,6,11993.82
BL211,4,90.0,1,396.79,0.0129,16,8,11650.3
BL406,2,66.3,1,424.97,0.3309,6,5,9658.65
BL426,4,22.52,0,344.12,0.1161,1,3,13573.46
BL521,3,37.58,1,406.59,0.1456,19,8,18339.99
BL606,2,33.5,1,421.99,0.2261,22,7,9129.69
BM109,1,97.98,1,547.73,0.499,4,5,137316.12
BM288,6,1.61,1,37.18,0.5514,9,2,17761.38
BM385,6,0.79,1,36.73,0.4134,0,6,23635.6
BM389,6,1.28,1,40.37,0.24,1,3,3260.02
BM400,1,46.33,1,538.29,0.1019,10,6,9973.8
BM411,1,48.88,1,477.66,0.0598,6,7,27733.91
BM464,3,12.43,1,376.81,0.3065,6,4,22449.68
BM524,6,0.46,1,41.94,0.0647,15,5,14294.71
BM739,1,34.5,1,605.91,0.0389,11,6,19799.19
BM845,6,0.54,1,40.82,0.5545,1,2,38968.23
BM908,2,57.51,1,585.66,0.0361,4,6,9882.84
BM994,2,95.9,1,478.16,0.0977,6,9,9973.87
BN183,3,37.6,1,318.78,0.2948,0,6,96621.0
BN242,4,10.53,1,344.99,0.0471,23,7,12458.48
BN261,2,45.06,0,503.09,0.1701,4,4,15946.44
BN287,4,32.76,1,429.22,0.5578,16,6,40154.72
BN340,6,0.5,0,62.93,0.4739,6,3,11760.93
BN445,2,34.13,0,474.56,0.0735,26,7,18871.21
BN578,2,37.13,0,415.96,0.5085,10,4,40961.66
BN950,5,25.5,1,187.11,0.0235,3,5,8861.91
BN953,1,58.13,1,622.54,0.6712,6,5,120905.92
BN961,1,46.79,1,411.01,0.1987,5,5,45685.25
BO069,2,60.71,1,530.71,0.3166,5,6,40034.32
BO110,2,29.04,1,493.78,0.0434,14,6,5819.0
BO139,4,27.7,0,357.34,0.5578,2,3,45272.88
BO188,3,23.26,1,228.55,0.3083,7,4,42960.47
BO275,1,67.97,0,788.16,0.2056,0,5,17610.76
BO334,2,82.75,0,618.58,0.3085,6,4,33802.99
BO379,1,110.61,1,652.56,0.022,13,8,12713.54
BO661,6,0.71,1,49.35,0.0715,0,4,7074.81
BO699,5,52.84,0,202.88,0.1043,6,3,11482.28
BO830,1,66.9,1,458.52,0.0735,0,7,9294.26
BO895,1,24.31,1,477.69,0.0944,4,4,27723.19
BO944,5,42.71,0,271.91,0.5965,4,3,72476.28
BP160,1,27.05,0,482.32,0.1134,23,5,13435.97
BP181,5,3.88,1,140.42,0.3465,1,4,16894.82
BP222,1,74.37,1,460.07,0.2363,2,5,22307.51
BP266,1,20.37,1,353.12,0.1052,1,5,13306.57
BP397,1,47.59,1,368.8,0.0255,29,9,1737.92
BP517,1,22.56,1,473.06,0.0223,1,6,9105.39
BP548,3,37.2,1,321.71,0.0115,4,6,21686.66
BP631,1,50.4,1,488.69,0.0475,12,6,11322.43
BP860,1,31.16,1,460.46,0.0784,1,4,25351.16
BP883,2,31.15,1,383.57,0.0241,0,6,23764.77
BP924,3,10.05,1,330.87,0.3339,5,3,54901.54
BP968,1,30.34,1,497.3,0.2826,21,8,24884.34
BQ002,2,20.15,1,426.22,0.3227,0,4,14822.77
BQ129,1,62.04,0,503.65,0.3456,6,5,25906.55
BQ157,1,45.06,1,677.31,0.2343,5,5,24666.66
BQ298,1,104.78,1,637.24,0.0871,3,5,10034.08
BQ582,4,46.65,1,401.5,0.1803,0,5,86586.84
BQ608,4,24.16,1,274.13,0.1287,1,5,45911.76
BQ842,6,1.06,0,40.36,0.1123,5,4,5944.52
BQ953,4,35.18,1,461.25,0.2577,4,4,15214.7
BQ996,5,18.17,1,236.55,0.6604,0,4,48748.29
BR160,3,10.76,0,333.37,0.1095,1,3,15121.03
BR172,1,39.76,1,625.08,0.413,7,5,35329.06
BR222,2,77.8,1,557.68,0.1221,2,5,21624.41
BR244,4,45.84,1,363.63,0.0155,21,8,2655.16
BR305,1,53.97,1,646.86,0.0751,15,7,13743.22
BR338,4,18.8,0,277.31,0.3111,6,5,23135.41
BR371,2,108.12,1,532.49,0.0237,21,10,16842.28
BR416,4,14.89,1,236.23,0.3776,7,6,23270.7
BR523,6,0.69,1,38.76,0.4757,7,3,20788.1
BR618,6,0.47,1,49.5,0.0637,2,3,15177.22
BR784,5,47.48,0,287.39,0.3524,7,5,26125.65
BR803,1,150.96,0,788.21,0.2806,28,8,19726.87
BR822,2,148.6,0,552.23,0.0002,1,7,9565.2
BR941,2,38.33,1,417.18,0.0093,1,4,11626.25
BS020,5,46.16,1,276.45,0.1538,7,5,10890.45
BS100,3,10.38,1,345.92,0.3376,13,6,22294.17
BS148,6,0.56,1,31.95,0.1498,2,4,17508.94
BS184,2,54.5,1,458.64,0.7832,3,5,113794.36
BS261,6,0.44,0,27.23,0.103,20,4,7541.04
BS269,1,23.13,0,578.2,0.1133,0,4,22315.99
BS504,2,115.28,1,611.61,0.1699,17,9,31982.66
BS538,2,164.04,1,800.14,0.1312,3,9,10278.9
BS590,2,26.99,1,331.63,0.036,30,8,4310.55
BS611,3,16.56,1,314.76,0.2075,13,6,27954.95
BS732,3,45.54,1,435.77,0.0266,4,5,29629.8
BS737,3,26.36,1,498.73,0.0405,3,3,65117.12
BS940,3,57.7,1,371.88,0.1257,3,5,23224.3
BS958,4,31.19,1,270.28,0.2715,5,5,38076.19
BT023,5,21.79,1,220.17,0.0147,0,5,25750.23
BT041,1,160.6,1,650.19,0.0172,30,8,7105.66
BT059,5,31.41,1,297.73,0.0355,1,5,21019.7
BT261,4,21.28,1,358.11,0.5267,7,6,48025.98
BT344,2,74.31,1,489.79,0.0453,2,5,12062.81
BT369,6,1.05,1,44.86,0.2061,3,4,10928.76
BT423,4,44.53,1,335.74,0.019,1,4,26186.54
BT548,3,16.85,1,266.82,0.2685,4,4,51632.14
BT576,1,32.97,1,422.21,0.016,5,5,25467.05
BT644,5,62.2,1,280.4,0.2137,20,6,18075.48
BT670,6,0.67,0,32.0,0.4503,0,2,42169.12
BT682,3,19.82,1,268.44,0.5922,6,6,67078.28
BT689,5,98.86,1,364.21,0.3512,5,5,28845.82
BT728,1,34.89,0,501.12,0.3578,24,4,56874.7
BT806,4,19.41,1,265.1,0.1087,2,5,13984.23
BT869,2,76.79,1,600.61,0.1158,12,7,16490.96
BT875,3,24.39,1,344.27,0.0554,18,6,7199.33
BT911,5,12.58,1,207.46,0.7091,2,4,114016.32
BT917,2,31.45,1,373.8,0.0011,20,7,7226.39
BU037,3,28.82,1,276.66,0.2944,7,5,22727.14
BU049,2,88.03,1,527.83,0.0255,4,8,10074.16
BU202,4,9.76,1,358.11,0.0045,9,5,21098.85
BU567,2,69.68,1,470.52,0.0799,6,6,8906.55
BU609,1,80.31,1,391.69,0.1903,1,7,9236.49
BU640,6,1.25,1,33.32,0.1962,18,7,4927.99
BU687,1,83.72,0,650.93,0.4364,7,6,20887.55
BU768,3,17.58,0,368.33,0.2145,7,4,21348.74
BU863,1,24.89,1,574.44,0.1085,2,5,3144.67
BV346,1,41.75,0,421.62,0.1287,6,4,16621.75
BV420,6,1.38,0,40.3,0.3655,10,4,18632.22
BV441,4,69.18,0,377.99,0.2493,19,5,23175.89
BV464,3,12.08,1,317.06,0.4421,5,6,67511.85
BV570,3,28.19,1,392.65,0.1611,4,5,22355.82
BV578,3,25.51,1,391.54,0.31,1,4,18204.15
BV602,1,78.31,0,449.7,0.3761,1,4,19191.55
BV675,3,20.61,1,436.09,0.2129,2,5,19823.81
BV716,1,18.49,1,489.05,0.1956,30,9,22915.44
BV721,2,28.03,1,448.52,0.7656,0,5,197650.2
BV803,2,102.05,1,481.77,0.191,2,6,74037.77
BV807,1,35.85,0,582.41,0.204,20,6,20602.41
BV835,4,55.28,0,391.23,0.0037,2,5,12531.94
BV943,4,11.04,1,266.49,0.1895,19,6,100099.98
BW127,1,76.48,1,630.44,0.0515,4,5,21353.01
BW167,5,84.03,1,310.89,0.1334,2,6,9594.27
BW224,4,34.9,0,377.63,0.1827,0,3,28052.83
BW243,3,79.45,1,492.93,0.3571,28,9,48129.61
BW255,2,57.81,1,401.14,0.0034,0,4,21037.82
BW519,2,74.87,1,570.25,0.1922,8,6,30325.85
BW613,3,15.84,1,311.69,0.0377,0,5,12744.56
BW620,6,0.46,1,33.79,0.104,16,6,7787.06
BW669,1,80.12,1,665.74,0.5547,5,6,60996.01
BW716,3,19.09,1,376.46,0.2938,19,7,6527.41
BW773,5,18.64,0,211.31,0.1931,17,5,22295.96
BW783,2,59.47,1,550.48,0.1735,11,7,55042.2
BW837,1,49.92,1,715.42,0.0704,0,5,30161.2
BW858,3,49.96,0,437.46,0.1007,1,4,41041.98
BW962,2,29.34,1,522.56,0.0331,0,5,31777.23
BW976,5,12.51,1,230.93,0.1125,0,4,12589.29
BX020,4,18.1,0,285.11,0.1599,6,4,39795.01
BX304,3,28.04,1,251.78,0.1486,2,3,13326.51
BX463,1,26.8,1,421.62,0.1543,28,6,11751.18
BX473,5,42.38,1,279.64,0.1534,28,8,15879.93
BX481,1,60.19,0,703.46,0.506,4,4,35130.04
BX502,2,69.12,1,578.96,0.0037,30,9,11059.22
BX701,6,1.62,0,59.42,0.2186,4,3,35141.88
BX719,1,53.0,1,460.01,0.4274,2,5,65747.39
BX802,2,64.32,0,422.81,0.2268,26,7,49107.27
BX947,2,28.7,1,518.59,0.0757,5,5,8378.13
BY034,1,66.29,0,585.82,0.23,28,7,55475.07
BY082,1,65.09,1,508.09,0.0873,16,7,21162.97
BY125,1,129.9,0,451.31,0.1159,9,7,14741.08
BY245,2,60.67,1,526.73,0.0418,2,5,13670.51
BY268,1,83.09,0,584.03,0.2912,2,3,15303.64
BY351,1,126.93,1,604.02,0.0217,6,7,8129.96
BY366,5,36.1,1,197.27,0.0116,7,6,5255.12
BY434,6,1.19,0,53.48,0.1908,5,3,30598.06
BY500,5,31.99,1,237.94,0.1937,5,5,26125.28
BY526,3,25.9,0,304.91,0.402,5,3,49517.49
BY754,2,15.55,1,461.35,0.0658,22,7,6306.76
BY972,1,65.66,0,484.18,0.0079,2,6,7148.95
BZ074,3,39.52,1,390.39,0.3584,2,4,44745.53
BZ206,3,28.73,1,357.97,0.0307,9,6,17324.6
BZ316,1,41.97,0,649.77,0.0653,5,4,58534.36
BZ351,3,10.51,0,355.37,0.319,23,5,21245.59
BZ396,2,56.54,1,586.71,0.0938,11,5,23335.3
BZ411,6,1.4,1,35.36,0.4179,25,7,25767.14
BZ445,3,15.51,1,349.3,0.3463,16,5,77231.35
BZ579,6,1.05,1,44.19,0.4533,22,6,27156.61
BZ720,4,21.57,1,343.05,0.1692,3,6,22358.82
BZ832,5,17.62,0,232.07,0.0616,7,3,54432.5
BZ918,3,31.3,1,315.42,0.1646,2,5,22172.16
BZ976,1,41.75,0,580.05,0.2275,1,3,23334.52
CA156,3,14.85,1,312.31,0.2577,12,6,21643.07
CA157,1,37.94,1,660.32,0.1575,7,7,16344.0
CA160,2,36.63,1,445.61,0.0301,7,6,13010.32
CA223,2,98.68,1,579.52,0.1432,1,6,5456.03
CA273,3,16.68,1,236.78,0.2756,2,6,11575.01
CA332,4,16.93,1,351.3,0.3912,4,5,30056.43
CA557,2,202.71,1,799.49,0.3565,4,9,59503.87
CA570,5,12.6,1,134.52,0.2726,6,4,15734.68
CA619,4,50.2,0,350.49,0.4344,0,4,65958.24
CA692,3,62.23,1,408.78,0.0794,2,6,4008.66
CA733,6,1.67,1,51.31,0.5059,8,4,38387.62
CA808,5,126.69,1,384.06,0.2474,4,7,6653.09
CA971,3,28.02,1,442.06,0.6962,0,4,90429.24
CB131,1,35.31,0,389.32,0.1905,5,3,22243.64
CB186,4,14.07,1,250.86,0.5343,6,3,117310.74
CB341,6,0.44,1,50.69,0.0559,8,5,7431.67
CB385,2,24.4,1,486.18,0.1743,25,8,7815.1
CB410,1,36.83,1,630.29,0.1578,28,9,12654.04
CB415,5,41.4,1,269.88,0.6269,0,5,103586.79
CB432,2,51.66,1,560.35,0.0393,11,5,13635.08
CB590,2,53.33,0,510.3,0.5481,3,4,25838.9
CB617,1,35.09,1,516.74,0.0929,13,7,14103.97
CB679,4,42.02,0,434.39,0.3636,7,3,63138.92
CB809,4,12.54,1,288.55,0.0499,4,5,33790.63
CB872,2,57.28,1,493.73,0.5839,1,6,69286.41
CB901,1,21.94,1,517.27,0.1829,29,8,17065.3
CB998,3,17.96,0,386.16,0.4539,26,6,60249.64
CC008,2,122.78,1,545.31,0.2434,24,10,42267.38
CC199,5,19.91,1,142.27,0.0411,3,5,10352.99
CC422,2,39.03,1,468.81,0.341,2,3,66922.67
CC517,3,80.12,1,477.05,0.05,12,6,6569.31
CC557,2,65.95,1,427.01,0.2225,6,7,21193.77
CC581,1,72.88,1,550.51,0.1935,0,5,13959.0
CC593,3,26.39,1,226.31,0.3802,16,5,36362.51
CC607,4,85.33,1,500.67,0.5371,16,8,80694.64
CC637,2,28.34,1,506.58,0.2985,6,6,37618.55
CC702,2,66.25,1,312.28,0.185,6,7,24613.45
CC731,1,37.47,1,557.63,0.1708,25,7,8686.15
CC758,1,20.28,1,519.73,0.0145,7,5,10151.76
CC759,5,19.31,1,252.75,0.49,12,5,52324.08
CC764,4,8.81,0,290.5,0.0806,3,2,13687.59
CC776,6,0.65,1,28.8,0.0675,12,5,7187.79
CC791,6,0.73,1,68.11,0.0774,5,5,10826.63
CC797,3,30.46,1,406.87,0.1952,3,5,17923.08
CC824,4,58.16,0,381.61,0.1119,7,5,16718.0
CC852,4,25.13,1,279.37,0.376,4,5,17002.28
CC857,2,119.0,1,471.53,0.5249,7,8,60547.04
CC892,4,15.1,1,329.39,0.3407,7,5,23592.78
CC925,4,19.37,0,243.91,0.5074,14,5,19995.02
CC950,2,45.0,1,520.49,0.0384,17,6,17746.42
CD024,6,1.18,0,47.16,0.5107,28,5,53065.36
CD086,6,1.53,1,57.65,0.6906,3,6,38415.89
CD141,3,23.4,1,391.62,0.14,23,6,11998.04
CD153,1,54.78,1,478.3,0.2392,7,6,13649.73
CD220,3,23.46,1,384.43,0.752,6,4,117880.72
CD276,3,21.63,0,275.12,0.1963,15,5,8837.77
CD314,3,42.33,0,294.48,0.1945,16,5,8740.15
CD330,3,9.05,0,367.85,0.3639,18,4,63322.54
CD341,4,7.63,0,335.98,0.005,3,2,20880.34
CD428,3,50.47,1,433.99,0.0134,0,5,17216.72
CD446,2,26.57,1,374.18,0.1086,2,7,27558.15
CD582,3,46.9,1,416.96,0.6347,5,5,53532.54
CD606,1,50.43,1,687.36,0.2109,6,4,117160.71
CD667,2,50.09,1,443.98,0.4441,7,7,61550.78
CD697,2,130.85,1,571.76,0.0807,20,9,8253.95
CD722,5,9.87,1,204.44,0.057,0,4,6278.22
CD737,1,16.93,1,493.35,0.4759,7,5,23406.91
CD786,2,37.07,1,392.94,0.0041,20,6,33198.5
CD837,4,11.68,0,352.45,0.5297,19,5,73900.26
CE087,2,20.82,1,276.53,0.5334,7,6,26670.7
CE119,1,64.93,0,339.9,0.517,6,4,18192.59
CE283,1,147.44,1,523.83,0.0026,4,8,6962.77
CE408,2,56.45,1,604.02,0.4084,2,5,118588.29
CE490,2,88.53,1,363.68,0.0257,18,9,5965.2
CE494,3,11.33,1,409.24,0.0863,5,4,42604.36
CE508,6,1.6,1,78.52,0.0445,6,5,5752.78
CE524,4,32.15,1,264.98,0.0601,7,6,7273.96
CE526,5,44.04,1,250.82,0.4837,22,7,42118.98
CE541,2,56.05,1,372.62,0.311,18,8,23229.19
CE545,2,20.87,1,343.09,0.0373,1,3,11812.98
CE562,2,102.01,1,562.26,0.251,7,5,69275.69
CE658,2,55.2,1,496.96,0.1042,17,8,16423.59
CE824,2,125.18,0,470.74,0.4659,7,6,15808.33
CF053,3,26.66,0,261.48,0.076,10,5,7715.81
CF163,5,30.8,0,216.31,0.0091,2,4,13288.04
CF177,1,75.19,1,451.96,0.0924,6,6,50146.31
CF204,6,0.37,0,36.05,0.3386,20,5,32189.03
CF224,1,70.65,1,594.15,0.3349,3,6,66582.66
CF538,5,29.14,1,190.02,0.1341,9,5,8689.97
CF547,2,74.15,1,500.97,0.4503,0,7,33719.88
CF549,2,18.08,0,415.48,0.0475,5,2,10723.76
CF605,1,76.59,1,686.37,0.1493,8,6,43792.46
CF667,3,15.99,1,288.52,0.0087,0,5,6446.39
CF676,2,47.9,1,515.44,0.1441,6,6,33193.81
CF685,2,32.86,1,415.77,0.1027,3,5,24466.27
CF718,1,120.04,1,676.09,0.0016,27,11,9530.77
CF740,2,54.86,0,264.05,0.3681,3,5,14174.4
CF813,4,16.04,1,265.44,0.0402,3,6,8283.17
CF838,1,23.19,1,635.5,0.3182,7,6,67030.98
CF951,5,19.15,1,235.2,0.0321,26,9,10022.05
CG217,1,24.05,1,472.04,0.3275,7,5,29502.15
CG250,3,52.72,1,353.75,0.1125,2,5,23594.3
CG285,1,77.35,0,661.03,0.3265,4,5,35219.78
CG292,3,15.69,1,431.33,0.2276,8,5,16339.87
CG347,2,53.88,1,526.17,0.0477,21,7,11085.1
CG356,1,95.3,1,610.3,0.0706,5,6,22840.97
CG358,6,0.82,0,41.7,0.4549,1,3,8700.04
CG381,1,33.49,1,418.65,0.171,7,6,17695.9
CG487,3,22.56,0,381.27,0.0001,2,4,4626.39
CG572,2,28.68,1,369.01,0.4288,13,7,81424.22
CG580,6,0.71,1,50.46,0.1563,3,4,13902.7
CG745,5,26.6,1,232.16,0.5893,2,3,87919.01
CG772,1,67.22,1,681.87,0.6039,2,7,25335.68
CG795,6,1.08,1,62.26,0.233,3,5,12901.04
CG855,4,24.51,0,274.21,0.402,16,6,36648.63
CG967,1,12.78,1,528.52,0.1508,2,6,17323.57
CH235,4,36.86,1,427.83,0.0117,16,7,8335.27
CH274,3,72.69,0,461.78,0.6918,14,4,207687.71
CH363,6,0.88,1,40.65,0.6822,2,3,28015.95
CH372,1,59.17,1,480.83,0.1583,29,8,34969.04
CH418,2,52.57,0,346.49,0.1506,25,7,7335.15
CH551,3,13.83,1,380.01,0.1497,5,4,14440.75
CH581,4,38.16,0,313.07,0.065,5,4,18655.03
CH592,5,29.67,1,161.98,0.1341,19,6,9637.53
CH651,3,12.75,1,380.71,0.0948,0,5,11095.74
CH688,3,36.78,0,335.76,0.1342,0,4,10012.85
CH728,4,14.13,0,156.69,0.0196,4,3,13424.21
CH747,2,57.95,0,489.2,0.164,5,4,91370.54
CH766,1,62.04,0,625.99,0.2524,6,5,42140.13
CH885,4,10.41,1,260.65,0.0781,11,7,7210.53
CI180,4,15.59,1,289.15,0.3563,0,4,65610.65
CI230,3,41.87,1,342.87,0.1417,25,7,13289.28
CI236,5,16.93,0,225.16,0.1128,15,3,23628.12
CI265,2,57.12,1,508.77,0.0295,2,6,23988.51
CI281,5,55.89,1,265.41,0.0054,1,4,14378.13
CI359,2,22.75,1,321.19,0.3879,4,5,42204.71
CI495,4,11.22,1,321.5,0.0072,6,5,19117.82
CI542,5,36.42,1,240.12,0.0223,2,6,5057.61
CI595,1,90.93,1,658.56,0.003,24,8,18647.52
CI753,2,15.74,1,417.5,0.179,4,6,10430.27
CI912,2,52.92,1,417.68,0.2458,4,5,12021.09
CJ036,1,32.38,0,387.51,0.6382,0,3,141606.6
CJ070,1,38.58,0,513.64,0.1967,7,5,32732.51
CJ076,4,7.41,1,206.91,0.2135,2,5,33373.94
CJ287,6,0.61,1,41.31,0.037,6,5,3651.79
CJ412,4,21.81,1,315.24,0.2084,1,4,33233.15
CJ502,2,73.49,1,432.16,0.2308,13,8,22725.99
CJ547,2,87.77,1,467.06,0.7194,4,6,111992.55
CJ608,4,26.01,1,322.39,0.0398,7,6,16075.75
CJ642,1,98.89,1,634.77,0.0577,1,7,29676.87
CJ704,2,43.76,1,378.24,0.0291,23,7,12873.95
CJ714,5,51.19,1,224.55,0.013,1,5,38342.07
CJ784,2,22.35,1,355.24,0.3563,6,4,48914.48
CJ835,2,42.91,1,536.05,0.0328,1,5,13593.17
CJ885,5,35.93,0,242.77,0.2497,1,3,18026.8
CJ927,4,18.51,1,381.13,0.3266,21,6,9222.78
CJ987,2,79.99,1,556.99,0.1758,6,6,60384.21
CK189,2,59.57,1,531.37,0.514,6,7,22016.38
CK333,4,25.54,0,243.13,0.0073,4,3,18708.75
CK701,1,112.57,1,413.49,0.2521,6,7,14845.65
CK768,1,23.92,1,362.26,0.4628,6,5,38364.91
CK801,3,49.43,1,468.69,0.1556,12,6,6590.71
CK931,3,12.1,1,296.05,0.1699,2,4,19028.64
CK932,4,45.72,0,338.69,0.1385,0,3,26669.65
CK959,3,25.1,0,365.89,0.349,1,3,41059.44
CL020,1,152.04,1,576.79,0.0067,15,8,5335.47
CL103,1,76.48,1,502.83,0.1464,0,5,44787.11
CL120,3,44.22,0,343.06,0.0277,3,3,18466.2
CL157,1,48.98,1,476.74,0.3084,10,4,8833.95
CL195,4,18.88,1,227.0,0.0224,5,3,28345.09
CL340,2,14.81,1,293.72,0.0558,4,5,8750.67
CL347,2,25.21,0,307.75,0.007,9,4,18466.63
CL569,1,54.61,1,618.27,0.1564,3,6,18777.9
CL598,3,19.39,1,406.25,0.2056,23,7,17134.46
CL631,4,20.81,1,282.21,0.2291,1,5,86965.16
CL639,1,17.72,1,432.52,0.291,13,6,44275.15
CL653,3,24.8,1,259.02,0.0431,22,8,8909.53
CL678,1,71.41,1,421.39,0.5009,4,6,39653.45
CL684,1,30.79,1,406.25,0.0108,21,7,3463.64
CL734,3,32.35,1,413.65,0.1423,7,7,8979.51
CL784,3,26.3,1,308.05,0.0136,18,8,8732.4
CL829,2,19.52,0,344.91,0.2211,7,4,33953.91
CL869,5,63.84,1,247.44,0.2674,14,6,19212.74
CL981,1,209.43,1,653.31,0.3326,0,8,32600.66
CM023,2,111.77,1,543.12,0.2323,6,7,39725.46
CM146,1,50.43,1,562.99,0.1436,10,7,16899.75
CM252,1,53.44,1,281.54,0.1225,3,6,44722.09
CM257,5,17.24,1,194.6,0.2167,3,5,28206.72
CM267,1,59.63,1,435.51,0.0197,14,6,2860.56
CM304,4,31.57,1,360.04,0.1181,17,6,15050.67
CM311,2,33.06,1,453.9,0.5362,3,3,44782.81
CM356,1,52.5,1,683.85,0.1154,0,5,43943.03
CM405,3,31.61,1,395.49,0.0059,5,4,156676.26
CM617,3,62.07,0,444.81,0.1453,5,5,32798.07
CM676,3,37.99,1,378.88,0.5034,2,5,73913.64
CM686,4,55.91,1,265.45,0.1643,7,6,12119.82
CM694,1,37.73,1,432.78,0.0298,22,8,3073.23
CM728,1,77.65,1,610.04,0.3236,6,7,49346.12
CM856,2,9.84,0,367.76,0.4903,6,3,97493.57
CM943,2,32.12,1,299.15,0.0649,0,4,13643.13
CM951,5,65.99,1,291.43,0.15,6,5,33462.71
CN028,3,19.33,1,289.26,0.2084,2,4,44854.91
CN069,1,109.69,0,666.97,0.1811,5,6,93726.51
CN081,1,63.22,0,500.79,0.0036,5,4,12076.09
CN100,4,24.1,1,308.29,0.4251,3,5,27837.55
CN201,2,43.96,1,484.11,0.2434,18,7,34049.82
CN233,3,24.93,1,355.88,0.1577,8,5,19136.38
CN324,4,35.21,1,306.78,0.3923,9,5,51118.33
CN333,1,41.31,1,502.77,0.0943,25,8,7402.78
CN395,5,36.87,1,244.0,0.0521,4,5,7397.01
CN532,2,55.38,0,538.17,0.0058,18,6,11399.73
CN544,4,60.6,0,431.15,0.14,7,5,9942.21
CN545,5,40.73,0,243.29,0.4874,20,6,20375.07
CN591,3,22.59,1,336.03,0.1503,0,5,37775.09
CN683,5,99.67,1,360.41,0.3065,13,9,7418.95
CN711,6,0.36,1,46.18,0.166,5,5,8064.99
CN715,1,18.5,1,530.26,0.0249,6,6,31431.64
CN723,2,14.7,1,460.61,0.0795,24,7,44683.99
CN753,1,62.78,1,616.41,0.4655,6,5,94063.07
CN797,3,40.18,0,336.57,0.6099,21,5,51816.78
CN821,1,66.62,1,709.28,0.1295,0,5,31492.04
CN937,5,21.69,1,144.84,0.1283,17,5,20806.05
CN971,2,41.18,1,510.45,0.4913,16,6,80430.35
CO009,3,10.21,1,294.91,0.0312,5,5,33054.81
CO064,1,89.25,1,491.95,0.0945,1,6,22979.5
CO191,3,32.78,1,373.41,0.0826,7,4,14024.03
